Unnamed: 0,X1,X3,X4,X6,X7,X9,X10,X11,X12,X13,X15,X17,X19,X20,X23
23910,80000,2,1,-1,3,-1,2,2,495,330,481,151,0,481,0
23911,50000,1,2,0,0,0,0,0,28725,28424,28612,24866,5000,1500,5000
23912,60000,1,2,0,0,0,0,0,31348,50778,19443,18423,5000,2000,1000
23913,50000,2,2,0,0,0,0,2,49718,50362,50405,28383,2000,1500,1100
23914,20000,1,2,0,0,0,0,0,17875,20524,18224,19627,0,1500,1000
23915,20000,3,2,0,0,0,0,0,19812,20388,20124,20150,1330,1309,1000
23916,50000,2,2,-1,-1,0,0,0,90,6560,1734,18864,1459,1000,1000
23917,80000,1,2,0,0,0,0,0,50781,29297,78806,50214,50000,3034,1750
23918,50000,1,2,0,0,0,0,0,38251,34489,6182,8922,1500,1500,400
23919,20000,2,2,1,4,2,0,0,17456,16896,15785,18736,0,0,2000
23920,20000,2,2,2,3,2,2,0,15662,16004,16676,16984,1600,200,2100
23921,50000,3,1,0,0,0,0,0,45458,46450,48456,43256,2200,2016,1020
23922,50000,3,2,0,0,-2,-2,-2,4332,0,0,0,0,0,0
23923,50000,2,2,0,0,0,-2,-2,35176,30250,0,0,5000,0,0
23924,20000,2,2,1,2,0,0,0,16830,14566,9238,5813,5000,1200,1000
23925,420000,2,1,0,0,0,0,0,392639,397332,214062,162836,20516,7092,5570
23926,50000,2,2,0,0,2,0,0,17826,18620,19305,20221,2200,806,1000
23927,110000,2,2,1,2,3,2,2,83796,86713,91075,94316,9000,0,3424
23928,20000,6,2,0,0,0,0,-2,13203,4443,2969,0,1132,2000,0
23929,20000,2,2,0,0,0,0,0,16439,17140,38082,6825,1408,1180,500
23930,50000,3,2,0,0,0,0,0,9168,10178,12214,12718,1188,1202,462
23931,180000,2,2,0,0,0,0,0,96709,99673,104625,115632,3682,5253,10000
23932,20000,2,2,0,0,2,2,2,18690,12289,6310,6943,1000,1000,1000
23933,20000,2,2,0,0,0,0,0,22291,15999,8350,8500,1174,4000,0
23934,20000,2,2,0,0,0,-1,-1,20070,19278,-780,2130,1000,0,3680
23935,20000,2,2,2,3,2,3,2,18292,17710,19830,18419,0,3000,2000
23936,50000,2,2,0,0,0,0,0,38311,52702,53052,32489,16216,8734,10055
23937,50000,3,2,2,0,0,0,0,31708,32439,13881,15261,2000,1500,2000
23938,150000,4,3,-1,-1,0,-2,-2,3462,1147,0,0,6000,0,0
23939,70000,2,2,2,2,2,2,2,29193,30214,31622,32742,1700,1300,1300
23940,50000,2,2,1,2,0,0,0,47568,46482,40745,17786,2000,1241,2500
23941,150000,1,1,0,0,-1,-1,-2,15000,0,1662,0,0,1662,0
23942,100000,2,2,0,-1,-1,2,-1,44053,2206,3053,48280,1953,3100,0
23943,20000,2,2,0,0,0,0,0,15730,16776,14694,14074,2110,4000,174
23944,20000,2,2,0,0,3,2,2,14068,16706,17755,17538,2200,0,1401
23945,20000,3,2,0,0,0,0,0,3724,5646,14046,16924,1262,7500,0
23946,20000,2,2,0,0,0,0,0,20813,19666,19875,19310,20700,2000,1000
23947,100000,3,2,0,0,0,0,0,76068,69334,55383,31322,2088,1511,1009
23948,190000,2,2,0,0,0,0,0,185222,163336,149423,97756,6358,5487,3042
23949,50000,2,2,0,0,0,0,-1,47871,44546,19502,7538,1519,1035,1000
23950,20000,3,2,1,3,0,0,3,14665,14146,14401,15713,0,1300,0
23951,70000,2,1,1,2,0,0,0,8587,9386,9528,7794,1178,1250,250
23952,50000,2,2,0,0,-1,0,0,52359,51158,52522,29265,1053,53874,719
23953,20000,2,2,1,2,0,-1,0,20873,20240,19565,12758,1378,1203,2000
23954,20000,1,2,-1,-1,-1,0,-1,720,100,7804,3982,1192,7807,1156
23955,20000,2,2,0,0,0,0,0,10768,12087,14190,14629,1530,1600,686
23956,50000,2,2,-1,0,0,2,0,48846,48136,36103,29356,3700,5396,1449
23957,20000,1,2,0,0,0,0,0,10242,18778,18025,17068,1300,1300,1809
23958,50000,2,2,1,-2,-1,-1,-2,0,0,1000,0,0,1000,0
23959,50000,2,2,1,2,0,-1,-1,5784,3392,0,-2272,1000,0,0
23960,20000,1,2,1,-1,-2,-1,-1,255,541,329,190,275,329,241
23961,20000,2,2,1,2,-1,0,0,12589,716,19853,20182,1000,20000,1800
23962,50000,2,2,0,0,0,0,0,46980,47809,29662,28831,2141,1763,1167
23963,70000,1,2,0,-1,0,0,0,23799,9000,12889,26713,7000,5000,0
23964,20000,2,2,0,0,0,0,0,12546,13830,15650,17204,1300,1300,0
23965,20000,2,1,1,4,2,2,2,17611,18038,16900,18255,0,0,649
23966,20000,2,2,0,0,0,0,0,20432,16941,19259,19800,1405,1598,0
23967,20000,2,2,0,0,0,0,0,17286,18199,19068,16500,1344,1243,778
23968,220000,1,2,0,0,0,0,0,44432,128967,71616,57914,18720,37800,25000
23969,120000,2,2,1,2,2,2,0,63119,61304,52206,8992,1828,500,1000
23970,140000,1,2,0,0,-2,-1,-1,17376,4879,4379,0,6284,4392,245
23971,50000,1,2,0,0,0,0,2,48215,44175,42079,45619,0,1706,0
23972,50000,2,2,0,0,0,0,0,47034,48442,49290,48910,2200,1700,0
23973,10000,2,2,1,-1,0,0,0,7140,8489,9129,9523,1152,1150,387
23974,50000,1,2,0,0,0,0,0,18164,19456,21241,23281,1645,1400,0
23975,50000,2,2,0,0,0,0,0,25126,26697,27180,28926,2000,2000,1000
23976,20000,1,2,0,0,0,0,0,26694,10298,8798,6864,2000,2000,1000
23977,200000,1,2,-2,-2,-2,-2,-2,-4,909,6012,3132,6737,6031,2290
23978,40000,1,2,0,0,0,0,0,21651,19279,15838,11081,5000,1560,2000
23979,30000,2,2,0,0,2,0,0,14404,32852,4818,0,2000,0,0
23980,20000,2,2,2,0,2,0,0,15789,16831,19621,0,4183,0,0
23981,50000,2,2,0,0,-1,0,0,51274,50474,48437,19129,41000,51705,700
23982,20000,3,2,-1,2,-1,-1,-1,546,48,449,1114,948,449,0
23983,130000,2,2,0,0,0,0,2,72850,74937,74982,81282,2800,3000,0
23984,160000,2,2,0,0,0,0,0,4071,4554,5494,4686,1276,1000,1000
23985,110000,2,2,0,-1,0,-1,-1,54165,88490,99055,24564,30000,40000,42000
23986,50000,2,2,0,0,0,0,0,16029,17039,19076,19862,1306,1318,1018
23987,50000,2,2,0,0,3,2,2,29206,53086,50805,50713,0,0,2400
23988,240000,2,2,0,0,0,0,0,27967,28707,187880,148519,2081,169267,5096
23989,20000,2,2,0,0,0,-2,-2,2003,2948,0,0,1000,0,0
23990,500000,3,2,-1,0,0,-1,-1,1092,5227,5540,1831,1096,1020,9649
23991,60000,2,2,0,0,0,0,0,59487,59199,58938,29735,2500,3000,1100
23992,50000,3,2,0,0,0,2,2,47727,45926,49485,45187,2200,3500,5151
23993,50000,2,2,0,0,0,0,0,46521,47597,41286,16960,2352,1239,589
23994,20000,2,2,-1,-1,-1,-1,0,390,390,390,780,390,390,0
23995,30000,2,2,0,0,0,0,0,30274,30517,30533,29782,3900,1700,2500
23996,80000,2,1,1,2,0,0,0,80906,82789,80215,49854,6,3636,1830
23997,20000,2,1,0,0,0,0,0,14447,15455,17322,17350,2659,1419,1000
23998,10000,2,2,0,0,0,0,0,8882,9933,17506,9176,2200,1300,1000
23999,20000,5,2,0,0,0,0,-2,20564,20284,39950,0,1467,1096,0
24000,100000,1,2,0,-1,0,-1,0,1544,1049,1944,1221,1200,1000,1000
24001,50000,2,2,2,2,0,0,0,51246,49758,44116,20066,2401,2254,707
24002,60000,2,2,0,0,0,0,0,58072,59040,55736,28847,2324,2049,1120
24003,400000,2,2,0,0,0,0,0,15330,8626,10745,9545,10009,1437,959
24004,20000,5,2,5,4,2,2,2,21673,21051,19709,19840,0,0,0
24005,50000,3,2,0,0,-2,-1,-1,32590,-100,0,120,100,0,100
24006,110000,2,2,0,0,0,0,0,102551,103550,107164,108617,6000,6000,4000
24007,30000,3,2,0,0,-1,0,0,4443,370,590,20204,400,601,5674
24008,230000,2,2,0,0,0,0,0,34592,23689,8430,9865,5105,1293,3000
24009,20000,3,3,0,0,0,0,0,18455,19990,19298,12294,20000,1612,1000
24010,30000,1,2,0,0,2,0,0,6003,4912,3311,906,2259,0,895
24011,90000,2,2,0,0,0,0,0,91151,88937,52285,47404,3868,1960,2200
24012,30000,2,2,2,0,0,0,0,24279,25281,29872,25724,2000,4000,1000
24013,20000,3,2,4,3,0,0,0,20569,19927,17291,18706,0,1500,836
24014,20000,2,2,2,2,0,0,-1,17996,19102,19664,4060,1000,1000,0
24015,50000,2,2,0,0,0,0,0,12236,13324,15460,16549,1300,1300,602
24016,80000,2,2,-1,-1,-1,-1,-1,416,416,416,416,416,416,416
24017,120000,1,2,-1,-1,-1,-1,-1,231,6665,0,4440,880,0,4440
24018,50000,2,2,-1,-1,-1,0,0,5814,-73,191,6554,11500,191,7000
24019,200000,1,2,0,0,0,0,0,50124,51122,52772,22246,2235,1447,9332
24020,150000,2,2,0,0,0,0,0,140662,144334,150128,97487,6000,5176,3628
24021,360000,1,2,2,0,-2,-2,-2,1188,1803,-3,-3,783,0,0
24022,60000,1,2,0,0,2,2,0,56918,61210,29209,26969,17,3106,1134
24023,80000,2,2,3,2,0,-1,-1,79977,78091,82150,85,3456,3750,322
24024,320000,1,2,0,0,0,0,0,146183,148703,174315,176016,25006,10025,8006
24025,140000,2,2,2,0,0,0,0,142697,137269,120287,119575,6377,5604,0
24026,20000,2,1,3,2,3,3,3,1050,1050,1050,1050,0,0,0
24027,110000,2,2,0,-1,2,0,0,60808,196,3089,3396,3290,0,200
24028,190000,2,2,0,0,2,2,2,45694,52361,40909,36922,8000,0,0
24029,130000,2,2,0,0,2,2,2,113290,112561,105382,46812,12421,0,2000
24030,160000,1,2,0,0,0,-1,-1,138825,135233,79027,6666,5600,3715,6666
24031,260000,1,2,0,0,0,0,0,250303,198350,178738,187233,7054,6500,10000
24032,80000,1,2,-1,-1,-1,-1,-1,7412,945,162,1780,1096,163,0
24033,50000,2,2,0,0,2,4,3,28651,41897,47242,45205,2100,5215,0
24034,100000,1,2,0,0,0,0,0,91189,93383,90858,96030,4300,4400,5000
24035,20000,2,2,1,2,0,2,2,7326,7060,9582,9971,1296,1638,0
24036,210000,2,2,1,-1,0,0,-2,0,628,1067,-27,0,1000,0
24037,160000,2,2,0,0,0,0,-1,84879,59607,19129,11146,2000,1604,2006
24038,340000,1,2,0,0,0,0,0,241720,221836,196137,195114,10000,10000,8500
24039,70000,3,2,2,2,3,3,2,58009,56479,64500,64210,8100,2500,2455
24040,50000,1,2,2,2,0,0,0,51042,48878,29506,8346,2354,1410,700
24041,60000,1,2,-1,-1,0,0,0,1870,32603,27976,24571,2119,3008,1001
24042,20000,3,2,3,2,5,5,4,1200,1200,1200,600,0,0,0
24043,50000,1,2,0,0,2,2,0,35215,36227,39984,40110,2234,3042,2000
24044,240000,1,2,-1,-1,-1,-1,-1,5010,1188,11380,190,3513,11794,0
24045,20000,2,2,0,0,0,0,0,9550,10867,12899,13327,1198,1512,2700
24046,50000,2,2,0,0,0,0,0,29827,30863,29652,19909,1570,1316,822
24047,130000,2,2,0,0,0,0,0,39074,39767,5654,522,1521,3100,0
24048,50000,2,2,0,0,0,0,0,49899,35200,19980,0,2438,1700,0
24049,130000,2,2,-1,-1,-1,-1,-1,6136,9258,2435,1467,3397,2435,550
24050,20000,1,2,0,0,0,0,0,19483,18956,19738,15753,1404,1400,2500
24051,370000,6,1,0,-1,-1,-1,-1,64268,2868,9424,2468,100332,9456,2468
24052,110000,3,1,0,0,0,0,-2,108435,109572,5130,78834,1102,1014,3100
24053,200000,3,2,0,0,0,0,0,203357,201115,180090,189340,7048,6000,0
24054,160000,3,2,0,0,0,0,0,58929,60950,16623,34220,2000,15000,1100
24055,310000,2,2,0,0,0,0,0,304091,309627,309272,235799,13567,13203,9035
24056,90000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
24057,20000,2,2,4,3,0,0,2,16226,15682,15856,16677,0,1266,1915
24058,30000,5,2,0,0,-2,-2,-2,30830,0,0,0,0,0,0
24059,90000,4,2,0,0,0,0,-2,35865,32764,9580,0,1176,1000,0
24060,240000,2,2,0,0,-2,-1,-1,44996,-4,-4,192850,0,0,7012
24061,260000,2,2,0,0,-1,-1,-1,60587,-83,458,156600,0,541,6000
24062,120000,2,2,0,0,0,0,0,29344,33474,26523,19348,1789,2037,640
24063,80000,2,2,1,2,0,-2,-2,83062,81150,0,0,3800,0,0
24064,160000,1,2,-1,-1,-1,-1,-1,5574,3327,55914,29170,7916,56116,9976
24065,130000,2,2,0,0,-1,0,0,7100,4007,1235,2817,1000,1235,966
24066,20000,1,2,-1,-1,-1,-1,-1,14697,11983,14899,7151,4098,14899,0
24067,170000,2,1,0,0,0,0,-2,30779,30751,16633,51269,1500,1007,1865
24068,110000,3,2,0,0,0,0,0,45443,55567,65379,64596,15753,5379,3405
24069,50000,2,1,0,0,0,0,0,26339,27699,29341,29533,1565,1393,1024
24070,70000,2,2,0,0,0,0,2,65329,64584,60540,18923,4000,2000,1000
24071,80000,2,2,0,0,0,-2,-2,77901,79605,0,0,2407,0,0
24072,50000,1,2,0,0,-1,-1,-2,13886,14958,1148,0,5000,1148,0
24073,60000,1,2,0,0,-1,0,0,20567,11937,59038,56375,1536,59038,2000
24074,100000,2,1,0,0,0,0,0,74269,59948,48985,23402,2081,2077,1000
24075,50000,1,2,0,0,2,2,2,17468,48675,30691,49293,4000,1200,2000
24076,180000,1,1,2,3,0,0,0,187205,182435,131288,86644,0,7326,0
24077,250000,1,2,-1,-1,-1,-1,0,73,2244,1860,4896,3119,1943,5074
24078,140000,2,2,0,-1,0,0,0,24048,1999,110336,67910,110330,5012,5000
24079,200000,1,2,-2,-2,-1,0,0,6905,8674,14392,8016,6454,14392,0
24080,70000,1,2,0,0,2,0,0,32938,33635,36002,37999,2200,1600,3000
24081,160000,2,2,0,0,-2,-2,-2,7169,581,972,-1,0,972,0
24082,50000,1,2,1,-2,0,0,0,0,0,17105,21842,16248,1600,5000
24083,30000,2,2,1,2,0,0,0,26026,27300,28120,30394,0,2000,1000
24084,110000,1,2,0,0,0,0,0,102282,104196,108820,68083,5000,5000,2000
24085,180000,1,2,0,0,0,0,0,20793,18795,44070,26424,12057,30035,37
24086,150000,1,2,0,0,0,0,0,24942,83333,61949,64374,6254,6119,6814
24087,110000,2,2,0,0,0,0,0,111425,95724,99687,103138,4422,4493,3773
24088,90000,1,2,0,0,2,0,0,84404,86109,88296,85506,8100,0,3500
24089,110000,1,2,0,0,0,0,0,107800,105820,98139,74011,4000,4100,3000
24090,40000,2,2,-1,-1,-2,-2,-2,3333,-167,-187,113,4982,5000,27000
24091,130000,6,1,-1,-1,-1,-1,-1,1390,2196,4656,390,7533,4689,390
24092,40000,1,2,0,0,0,0,0,38941,39039,15143,9728,1607,1580,33000
24093,180000,1,2,2,0,2,0,0,10070,11392,14040,13440,3500,0,0
24094,210000,2,2,2,0,-1,0,0,209479,211302,205759,150221,2572,213509,4048
24095,200000,4,2,-1,-1,-1,-1,0,1707,1106,7502,16990,2807,26316,1746
24096,260000,2,2,0,0,0,0,0,251829,234867,215343,207688,10500,9150,7500
24097,20000,2,2,-1,-1,-1,0,0,769,1011,2198,-34,700,2500,2000
24098,150000,2,1,0,0,-2,-2,-2,14075,0,0,0,0,0,0
24099,250000,2,2,0,0,0,0,0,123148,135439,61558,93938,12004,21558,20000
24100,80000,1,2,0,0,0,0,0,74640,72565,51529,34097,10000,4000,2500
24101,30000,2,2,0,0,2,0,0,14597,15614,17660,18151,3200,0,1500
24102,20000,3,1,-2,-2,-2,-2,-2,-2000,780,-1000,1222,2000,1000,1800
24103,50000,2,1,1,2,0,0,2,23451,22781,25203,26117,2000,1800,2250
24104,460000,1,2,0,0,0,0,0,428369,436349,457587,245605,21000,20000,8100
24105,340000,2,1,-2,-1,0,0,0,326,7132,25749,30406,10000,10000,6000
24106,10000,2,2,0,0,0,0,0,4304,5324,7313,6988,1279,1083,1000
24107,50000,2,2,0,0,0,2,0,11772,13014,12693,10031,1600,2000,509
24108,110000,2,2,0,0,0,0,0,74349,70338,73253,75691,3187,3244,3331
24109,50000,2,2,2,2,0,0,0,45614,50781,28927,19475,41,1617,1004
24110,100000,1,2,-1,-1,2,-1,0,194,678,516,482,1032,0,800
24111,80000,1,2,-1,-1,-1,-1,-1,400,600,100,2934,600,100,0
24112,500000,2,2,0,0,0,0,0,33758,33048,46483,40622,13000,2100,3512
24113,360000,1,2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
24114,280000,2,1,-2,-2,2,2,-2,-650,-650,650,3330,2707,3,499
24115,300000,2,1,0,0,0,0,-2,8857,8102,27299,0,5000,21312,0
24116,20000,3,2,-1,-1,-1,-2,-2,390,0,0,0,780,0,0
24117,460000,4,2,-1,-1,-1,-1,-1,1358,55022,3917,22231,1263,3934,513
24118,500000,1,2,0,0,0,0,0,92442,96905,251573,269964,20042,150122,11162
24119,500000,1,2,0,0,0,0,0,252881,224633,616836,296217,271636,30876,100562
24120,360000,1,2,-1,-1,0,0,0,9179,10977,16328,17194,8500,4000,1150
24121,50000,2,2,-2,-2,-2,-2,-2,3043,2432,11985,0,3754,12053,0
24122,30000,1,2,0,0,-1,0,0,27720,0,22015,24583,0,22015,1200
24123,140000,1,2,1,-2,-2,-2,-2,0,0,0,0,0,0,0
24124,50000,1,2,-1,-1,-1,-1,-1,759,360,360,360,360,360,360
24125,20000,1,2,0,0,0,0,0,22819,19296,20036,20061,2000,1600,1000
24126,20000,3,1,0,0,0,-2,-2,14171,11136,-1001,-1,10000,0,0
24127,80000,2,2,2,2,0,0,0,58324,56789,60102,72197,2400,3000,39
24128,230000,2,1,0,0,-1,0,0,231357,233543,237008,185116,7000,237008,6800
24129,110000,2,2,0,0,0,0,0,107339,109029,97327,59062,5051,3645,2356
24130,90000,2,2,0,0,0,0,0,64497,49929,36492,5298,2406,1400,0
24131,200000,1,2,2,-1,2,-1,-1,833,932,311,1266,0,0,0
24132,60000,1,2,0,0,0,0,0,55656,58740,56229,36594,2227,14682,978
24133,50000,2,2,1,2,2,2,2,38916,37990,43190,46572,5000,1800,1800
24134,130000,1,2,0,0,0,0,0,78337,81029,83362,86027,4200,2912,2500
24135,260000,2,1,-1,0,-1,-1,-1,30903,1520,149,1255,1758,152,4460
24136,180000,4,2,-2,-2,-2,-2,-2,0,0,0,2150,0,0,0
24137,240000,2,2,0,0,0,0,0,90440,92433,96375,100549,3600,3500,3500
24138,150000,0,2,0,0,0,-1,-1,15855,27241,9864,2205,4065,1058,0
24139,260000,1,2,-2,-2,-2,-2,-2,825,650,644,1294,1000,644,825
24140,100000,1,2,-1,0,-1,0,-1,711,1141,780,930,780,1930,0
24141,50000,2,2,0,0,0,0,0,13778,15837,17009,18778,1000,1300,1000
24142,150000,1,2,0,0,0,0,0,149340,152460,105802,107096,6040,5750,35000
24143,40000,1,2,0,0,0,0,0,33077,34055,29645,0,3071,1384,0
24144,20000,2,2,0,0,0,0,0,17172,18179,20182,19482,1479,1600,298
24145,30000,1,2,0,0,0,0,0,29234,29383,29978,29230,2000,2000,3000
24146,280000,1,2,-2,-2,-2,-2,-2,10296,1820,5970,2036,1195,5970,768
24147,430000,1,2,0,0,0,0,0,402396,384100,330644,355121,13400,30696,15980
24148,70000,2,2,0,0,0,0,2,17103,18312,20685,23340,1500,1500,0
24149,30000,3,2,0,0,0,0,0,27904,28547,29864,15818,1700,1500,1000
24150,30000,2,2,0,0,-2,-2,-2,7956,10529,29391,30400,28872,1500,1000
24151,80000,1,2,-1,-1,0,0,0,2170,17562,15631,13197,3015,2008,507
24152,50000,1,2,0,0,0,0,0,47189,48182,49704,18653,2075,1300,691
24153,230000,1,2,0,0,0,0,0,24874,19500,7540,6113,2000,3540,90417
24154,230000,1,2,0,0,2,0,0,41154,44121,39215,40437,2500,0,5000
24155,110000,2,2,2,2,2,0,0,55700,58362,51908,47862,2500,0,1854
24156,200000,2,2,3,2,4,4,4,2500,2500,2500,2500,0,0,0
24157,50000,1,2,0,0,0,0,0,44619,44645,44950,44816,2300,2250,1700
24158,60000,1,2,0,0,2,2,2,30567,31274,35094,36521,3700,1500,0
24159,20000,5,2,-1,-1,-1,-1,-2,780,1180,410,-2000,0,410,2000
24160,320000,2,2,2,0,0,0,0,172655,168256,161152,145399,10000,10000,0
24161,220000,1,2,0,0,0,0,0,150544,155328,158416,156790,6000,6000,12000
24162,470000,1,2,-1,0,0,0,0,215666,209106,212373,184908,8037,9048,5750
24163,60000,1,2,0,0,0,0,0,11976,13462,16966,19085,2000,2000,1500
24164,330000,2,1,0,0,0,0,0,25131,16610,12580,8213,1157,1331,701
24165,110000,2,2,2,2,2,2,0,109241,111541,114223,107710,5400,4000,3700
24166,80000,2,1,4,3,2,2,2,12237,11756,12785,13184,0,2000,0
24167,290000,1,2,0,0,0,0,0,243992,241283,235297,242827,12000,9000,10050
24168,20000,2,2,3,2,7,7,7,2400,2400,2400,2400,0,0,0
24169,30000,1,2,2,2,2,0,0,9799,10056,7576,3900,2000,0,39
24170,80000,3,2,0,0,0,0,0,58323,60741,65151,70168,3662,4000,2309
24171,50000,2,1,0,0,0,-2,-1,28249,19304,0,58,2000,8,49163
24172,150000,2,2,-2,-1,-1,-2,-2,88609,4635,-2,-2,2166,0,901
24173,20000,3,2,1,2,2,0,0,18534,17944,19492,14087,2860,0,502
24174,140000,2,2,0,0,0,0,0,103884,105697,97298,72592,4000,3800,2300
24175,260000,1,2,-1,0,0,0,0,182329,181133,175130,188264,10000,10000,17000
24176,120000,2,2,-1,-1,-1,-1,-1,2494,1991,998,-103,1506,1001,897
24177,110000,2,1,0,0,-1,2,2,35283,26000,63853,60576,1500,63853,0
24178,140000,1,2,0,0,0,0,0,132970,136435,139673,140474,6600,5500,5600
24179,100000,1,2,1,2,0,0,0,108762,101941,90972,100536,4902,4118,3663
24180,360000,1,2,-1,-1,-1,0,0,9939,14212,118712,21269,46012,129567,4137
24181,70000,2,1,0,0,0,0,0,68671,60808,46342,48558,3182,1800,2000
24182,210000,1,1,0,0,0,0,0,129890,135229,79423,81884,4513,3400,10000
24183,200000,2,2,-1,-1,-1,-1,-1,15140,18028,15370,16230,16474,15392,14960
24184,200000,2,2,0,0,0,0,0,162439,92626,79033,80584,3000,6500,3000
24185,160000,1,2,0,0,0,0,0,157921,144659,151403,113635,25409,30000,4500
24186,120000,1,2,1,-2,-2,-1,-1,-190,-620,-1910,1010,0,0,551
24187,180000,2,2,1,2,0,0,0,173179,168499,177544,173940,7326,10000,10000
24188,240000,2,2,0,0,0,0,0,210522,224877,107964,232618,8403,4978,8584
24189,120000,2,2,0,0,0,0,0,113556,114844,119086,102991,4773,3776,4000
24190,200000,2,2,0,0,-1,-1,-1,99216,100142,712,862,3000,8712,704
24191,280000,1,1,0,0,0,0,0,166037,166291,134154,167490,39102,5000,10000
24192,20000,3,1,0,0,-1,-1,-2,16925,12216,1536,-301,1179,1536,0
24193,20000,2,1,1,2,2,2,2,17005,15451,17469,19763,2874,0,818
24194,260000,2,2,-1,2,-2,-1,2,8832,1528,0,5837,0,0,27887
24195,220000,2,2,-1,-1,-1,-1,-1,326,326,326,322,326,326,646
24196,30000,2,1,-2,-1,-2,-2,-2,5678,20762,13019,0,2476,13263,0
24197,80000,2,1,0,0,-1,-1,0,80832,40283,401,37004,450,500,2000
24198,80000,2,2,2,2,2,2,2,66995,67794,70864,73407,3500,3000,0
24199,140000,1,2,-1,-1,2,2,-1,1800,1885,2021,628,4158,0,0
24200,220000,3,1,2,-1,-1,-1,-1,780,390,780,780,0,780,390
24201,110000,1,2,0,0,0,0,0,57040,51123,46630,53907,4000,4000,5000
24202,240000,2,1,0,0,0,0,0,168376,172809,179175,184383,7900,8000,7000
24203,170000,1,2,0,0,0,0,0,145584,125746,146833,58970,5609,70000,2200
24204,210000,1,1,0,0,0,0,0,140994,140224,143811,146802,5201,5160,6150
24205,300000,1,2,-2,-2,-2,-2,-2,1898,2570,3567,644,4599,3585,1
24206,190000,3,2,0,0,2,0,0,124896,100078,98753,99484,8858,12,3700
24207,200000,3,2,-1,-1,0,0,0,4484,192047,191678,181568,7019,7493,20031
24208,150000,2,2,0,0,0,0,0,141242,71740,148658,138681,77000,6000,5100
24209,50000,2,2,0,0,0,0,2,16252,17275,19170,20102,1700,1400,900
24210,10000,1,2,-2,-2,-1,0,0,-2,-391,9211,8853,0,10500,1000
24211,70000,1,2,-2,-2,-2,-2,-2,25856,13737,25732,26516,7716,25740,56017
24212,470000,1,2,-2,-2,-2,-2,-2,9884,3285,9258,10001,5127,9304,7661
24213,250000,1,2,-2,-1,-2,-2,-2,4003,2527,7734,7866,1715,8042,3036
24214,70000,3,2,0,0,0,0,0,71199,49042,28596,3204,3024,2122,48459
24215,80000,1,2,1,-1,-1,-2,-2,0,47,0,0,207,0,0
24216,270000,1,2,-1,-1,0,0,0,1576,199973,166364,141984,8000,7800,5000
24217,180000,3,0,-2,-2,-2,-2,-2,349,1257,243,155,1104,243,209
24218,230000,1,2,2,-1,-2,-2,-1,481,12381,0,376,0,0,0
24219,80000,3,2,2,0,0,0,0,79629,78010,5812,3758,1106,1060,127
24220,290000,2,2,-1,-1,2,-1,-1,792,264,264,4738,0,0,53902
24221,230000,1,2,0,-1,0,0,0,33400,36348,32653,29827,3010,20000,1000
24222,130000,2,1,0,0,0,0,0,132242,117873,118293,121162,5000,5000,5000
24223,500000,2,2,0,0,0,0,-1,331751,254846,142735,106476,7410,3068,152
24224,580000,1,2,-1,0,0,0,0,49193,46367,33497,22202,8348,6593,133081
24225,180000,2,2,0,0,0,0,0,42198,43192,48401,51238,5000,2000,1623
24226,460000,1,2,0,0,0,0,0,4533,9023,12338,12397,1,5002,733
24227,70000,2,1,1,2,0,0,0,72576,70775,67172,48876,3047,2849,1944
24228,310000,1,2,0,0,0,0,0,217464,217951,142935,150442,9100,5200,3939
24229,50000,1,2,1,2,0,2,0,49233,48146,50921,49639,3000,5000,2000
24230,200000,2,2,2,2,2,2,2,88808,86484,90120,96980,7421,0,5000
24231,300000,1,2,-1,-1,-2,-2,-2,4370,0,0,0,0,0,0
24232,110000,1,2,-1,-1,-1,0,0,7300,593,11312,11312,11801,11312,0
24233,50000,1,2,1,-1,-1,-1,-1,-45,559,267,325,0,500,500
24234,360000,3,1,-2,-2,-1,0,0,0,392,136198,141629,827,137101,5376
24235,220000,2,2,0,0,0,-2,-2,38386,40726,0,0,1000,0,0
24236,190000,1,2,0,0,2,2,0,104503,106773,106414,90700,9844,3283,3325
24237,20000,3,2,2,0,0,0,-2,18337,19317,19935,0,1710,1000,0
24238,80000,1,2,-1,-1,-1,-1,-1,6887,171,1613,4811,1125,1613,0
24239,50000,1,2,0,0,0,0,0,51234,51227,49823,50998,2100,2000,3000
24240,50000,2,2,1,1,2,2,0,13745,-4338,47832,47890,52000,2000,3700
24241,360000,2,2,0,0,0,0,0,34831,29791,17929,3436,1383,2000,2018
24242,90000,1,2,0,0,0,0,0,40768,41789,44388,48454,2100,2500,0
24243,200000,3,2,-2,-2,-2,-2,-2,0,680,1500,0,1100,1500,0
24244,410000,2,2,-2,-2,-2,-2,-2,7011,9173,8430,5064,8036,8542,18270
24245,330000,1,2,0,0,-1,-1,0,165042,163406,3381,40490,7558,5000,2000
24246,100000,1,2,0,0,0,-2,-2,96846,98364,0,0,1049,0,0
24247,200000,2,1,-1,-1,-1,-1,-2,6961,3848,610,0,4581,612,0
24248,110000,2,1,0,0,-2,-1,0,47755,15484,0,53947,0,41,2000
24249,90000,1,2,1,2,0,0,0,33868,34614,34767,36249,0,1563,1438
24250,320000,2,2,0,0,-1,0,0,26310,28236,160578,124967,2240,160578,4500
